BAIT	IP_Sample_ID	Rank	Uniq_Pep	Acc__	Num_Unique	X__Cov	Best_Disc_Score	Best_Expect_Val	Protein_MW	Species	Protein_Name
negative	hIP25-01	[13]		P62805	4	42.7	2.67	0.00014	11367.4	HOMO SAPIENS	H4_HUMAN Histone H4
negative	hIP25-01	[14]		Q15750	3	7.1	3.07	1.5e-05	54644.6	HOMO SAPIENS	TAB1_HUMAN Mitogen-activated protein kinase kinase kinase 7-interacting protein 1
negative	hIP25-01	[15]		P05141	2	7.7	2.77	0.00011	32895.6	HOMO SAPIENS	ADT2_HUMAN ADP/ATP translocase 2
negative	hIP25-01	[16]		P62318	2	24.6	2.58	8.4e-05	13916.4	HOMO SAPIENS	SMD3_HUMAN Small nuclear ribonucleoprotein Sm D3
negative	hIP25-01	[17]		P13645	3	4.7	2.24	6.4e-05	59511.1	HOMO SAPIENS	K1C10_HUMAN Keratin, type I cytoskeletal 10
negative	hIP25-01	[18]		O60814	4	19.8	1.48	0.00048	13890.3	HOMO SAPIENS	H2B1K_HUMAN Histone H2B type 1-K
negative	hIP25-01	[19]		P62857	2	33.3	2.14	0.0013	7841.1	HOMO SAPIENS	RS28_HUMAN 40S ribosomal protein S28
negative	hIP25-01	[1]		O14744	12	21.5	4.58	2.1e-07	72684.5	HOMO SAPIENS	ANM5_HUMAN Protein arginine N-methyltransferase 5
negative	hIP25-01	[20]		P01614	1	11.3	3.9	8e-07	12676.4	HOMO SAPIENS	KV201_HUMAN Ig kappa chain V-II region Cum
negative	hIP25-01	[21]		P62269	2	13.2	1.86	0.00041	17718.8	HOMO SAPIENS	RS18_HUMAN 40S ribosomal protein S18
negative	hIP25-01	[22]		P84090	1	11.5	2.95	7.4e-06	12259.1	HOMO SAPIENS	ERH_HUMAN Enhancer of rudimentary homolog
negative	hIP25-01	[23]		P0C0S8	2	15.4	1.62	0.0031	14091.6	HOMO SAPIENS	H2A1_HUMAN Histone H2A type 1
negative	hIP25-01	[24]		P62851	2	15.2	1.54	0.0015	13742.2	HOMO SAPIENS	RS25_HUMAN 40S ribosomal protein S25
negative	hIP25-01	[25]		P23528	1	7.8	2.52	0.00048	18502.7	HOMO SAPIENS	COF1_HUMAN Cofilin-1
negative	hIP25-01	[26]		P62249	1	7.5	2.32	4.1e-05	16445.5	HOMO SAPIENS	RS16_HUMAN 40S ribosomal protein S16
negative	hIP25-01	[27]		Q8WWY3	1	2.6	2.29	0.00015	55456.5	HOMO SAPIENS	PRP31_HUMAN U4/U6 small nuclear ribonucleoprotein Prp31
negative	hIP25-01	[28]		Q99417	2	19.4	1.24	0.0011	11966.8	HOMO SAPIENS	MYCBP_HUMAN C-Myc-binding protein
negative	hIP25-01	[29]		P63173	1	14.3	1.82	0.00066	8218	HOMO SAPIENS	RL38_HUMAN 60S ribosomal protein L38
negative	hIP25-01	[2]		P98175	14	15.2	3.65	2.4e-06	103460.3	HOMO SAPIENS	RBM10_HUMAN RNA-binding protein 10
negative	hIP25-01	[30]		P68104	1	2.4	1.72	0.00087	50141.3	HOMO SAPIENS	EF1A1_HUMAN Elongation factor 1-alpha 1
negative	hIP25-01	[31]		P62701	1	6.5	1.64	0.00021	29598	HOMO SAPIENS	RS4X_HUMAN 40S ribosomal protein S4, X isoform
negative	hIP25-01	[32]		P68363	1	4	1.36	0.0022	50152.1	HOMO SAPIENS	TBA1B_HUMAN Tubulin alpha-1B chain
negative	hIP25-01	[33]		P50991	1	2	1.18	0.005	57924.8	HOMO SAPIENS	TCPD_HUMAN T-complex protein 1 subunit delta
negative	hIP25-01	[34]		Q15393	1	1	1.16	0.0085	135578.5	HOMO SAPIENS	SF3B3_HUMAN Splicing factor 3B subunit 3
negative	hIP25-01	[35]		O60812	1	3.1	1.09	0.005	32142.6	HOMO SAPIENS	HNRCL_HUMAN Heterogeneous nuclear ribonucleoprotein C-like 1
negative	hIP25-01	[36]		Q9Y657	1	9.5	1.04	0.0036	29600.8	HOMO SAPIENS	SPIN1_HUMAN Spindlin-1
negative	hIP25-01	[37]		P15880	1	3.8	1.03	0.002	31324.7	HOMO SAPIENS	RS2_HUMAN 40S ribosomal protein S2
negative	hIP25-01	[38]		P50990	1	1.8	0.69	0.0037	59621.1	HOMO SAPIENS	TCPQ_HUMAN T-complex protein 1 subunit theta
negative	hIP25-01	[39]		P23284	1	6.2	0.65	0.0051	22742.5	HOMO SAPIENS	PPIB_HUMAN Peptidyl-prolyl cis-trans isomerase B precursor
negative	hIP25-01	[3]		P23588	13	26.2	3.74	2.1e-06	69224.7	HOMO SAPIENS	IF4B_HUMAN Eukaryotic translation initiation factor 4B
negative	hIP25-01	[4]		Q9BQA1	7	31	5.39	1.4e-08	36724.7	HOMO SAPIENS	MEP50_HUMAN Methylosome protein 50
negative	hIP25-01	[5]		P54105	5	37.1	4.87	5e-07	26215.5	HOMO SAPIENS	ICLN_HUMAN Methylosome subunit pICln
negative	hIP25-01	[6]		O75688	8	20	2.86	0.00015	52643.1	HOMO SAPIENS	PPM1B_HUMAN Protein phosphatase 1B
negative	hIP25-01	[7]		P62829	3	32.1	5.56	2.2e-08	14865.6	HOMO SAPIENS	RL23_HUMAN 60S ribosomal protein L23
negative	hIP25-01	[8-1]	2	P35908	3	4.8	3.12	8.3e-05	65865.8	HOMO SAPIENS	K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal
negative	hIP25-01	[8]		P04264	5	8.9	3.12	8.3e-05	66018.2	HOMO SAPIENS	K2C1_HUMAN Keratin, type II cytoskeletal 1
negative	hIP25-01	[9-1]	2	Q9Y2H1	3	8.4	1.28	0.0017	54003.3	HOMO SAPIENS	ST38L_HUMAN Serine/threonine-protein kinase 38-like
negative	hIP25-01	[9]		Q15208	5	14.2	2.97	8.6e-06	54190.7	HOMO SAPIENS	STK38_HUMAN Serine/threonine-protein kinase 38
negative	hIP26-01	[100]		Q9P2I0	1	1.7	2.2	5.2e-05	88487.5	HOMO SAPIENS	CPSF2_HUMAN Cleavage and polyadenylation specificity factor subunit 2
negative	hIP26-01	[101]		Q15717	2	7.4	1.36	0.00047	36092.2	HOMO SAPIENS	ELAV1_HUMAN ELAV-like protein 1
negative	hIP26-01	[102]		P62244	2	22.3	1.09	0.0031	14839.6	HOMO SAPIENS	RS15A_HUMAN 40S ribosomal protein S15a
negative	hIP26-01	[103]		P57721	1	5.9	2.01	5.3e-05	35938.6	HOMO SAPIENS	PCBP3_HUMAN Poly(rC)-binding protein 3
negative	hIP26-01	[104]		P38646	1	1.8	1.99	0.0015	73681.1	HOMO SAPIENS	GRP75_HUMAN Stress-70 protein, mitochondrial precursor
negative	hIP26-01	[105]		P23458	2	2.2	1.22	0.00072	131957.8	HOMO SAPIENS	JAK1_HUMAN Tyrosine-protein kinase JAK1
negative	hIP26-01	[106]		P46779	1	8	1.89	7e-05	15747.6	HOMO SAPIENS	RL28_HUMAN 60S ribosomal protein L28
negative	hIP26-01	[107]		P23381	1	4.5	1.82	0.00013	53165.9	HOMO SAPIENS	SYWC_HUMAN Tryptophanyl-tRNA synthetase, cytoplasmic
negative	hIP26-01	[108]		P62280	2	13.3	1.11	0.0022	18430.9	HOMO SAPIENS	RS11_HUMAN 40S ribosomal protein S11
negative	hIP26-01	[109]		Q10570	1	0.8	1.74	0.00022	160885.3	HOMO SAPIENS	CPSF1_HUMAN Cleavage and polyadenylation specificity factor subunit 1
negative	hIP26-01	[10]		P68363	10	35.7	5.46	9.6e-09	50152.1	HOMO SAPIENS	TBA1B_HUMAN Tubulin alpha-1B chain
negative	hIP26-01	[110]		P62314	1	10.9	1.67	0.0028	13281.7	HOMO SAPIENS	SMD1_HUMAN Small nuclear ribonucleoprotein Sm D1
negative	hIP26-01	[11-1]	1	P60709	11	45.9	4.06	1.7e-06	41737.1	HOMO SAPIENS	ACTB_HUMAN Actin, cytoplasmic 1
negative	hIP26-01	[111]		Q14558	1	4.8	1.66	0.00087	39394.1	HOMO SAPIENS	KPRA_HUMAN Phosphoribosyl pyrophosphate synthetase-associated protein 1
negative	hIP26-01	[112]		P62263	1	7.3	1.64	6e-04	16272.9	HOMO SAPIENS	RS14_HUMAN 40S ribosomal protein S14
negative	hIP26-01	[113]		P62424	1	6	1.61	0.0015	29995.9	HOMO SAPIENS	RL7A_HUMAN 60S ribosomal protein L7a
negative	hIP26-01	[114]		Q12906	1	2	1.61	0.00012	95339.2	HOMO SAPIENS	ILF3_HUMAN Interleukin enhancer-binding factor 3
negative	hIP26-01	[115]		P42766	1	10.6	1.6	0.0015	14551.6	HOMO SAPIENS	RL35_HUMAN 60S ribosomal protein L35
negative	hIP26-01	[116]		O00425	2	4.1	0.94	0.0022	63720.5	HOMO SAPIENS	IF2B3_HUMAN Insulin-like growth factor 2 mRNA-binding protein 3
negative	hIP26-01	[117]		O00571	1	1.7	1.58	2e-04	73244	HOMO SAPIENS	DDX3X_HUMAN ATP-dependent RNA helicase DDX3X
negative	hIP26-01	[118]		Q8N5Z5	1	3.8	1.55	0.00026	34888.4	HOMO SAPIENS	KCD17_HUMAN BTB/POZ domain-containing protein KCTD17
negative	hIP26-01	[119]		P25398	1	17.4	1.49	0.00042	14526	HOMO SAPIENS	RS12_HUMAN 40S ribosomal protein S12
negative	hIP26-01	[11]		P63261	11	45.9	4.61	2.4e-07	41793.2	HOMO SAPIENS	ACTG_HUMAN Actin, cytoplasmic 2
negative	hIP26-01	[120]		P62277	1	8.6	1.4	0.0074	17222.4	HOMO SAPIENS	RS13_HUMAN 40S ribosomal protein S13
negative	hIP26-01	[121]		P62851	1	8	1.32	0.00052	13742.2	HOMO SAPIENS	RS25_HUMAN 40S ribosomal protein S25
negative	hIP26-01	[122]		P61254	1	6.2	1.29	0.0012	17258.4	HOMO SAPIENS	RL26_HUMAN 60S ribosomal protein L26
negative	hIP26-01	[123]		Q15427	1	5.7	1.21	0.0015	44386.1	HOMO SAPIENS	SF3B4_HUMAN Splicing factor 3B subunit 4
negative	hIP26-01	[124]		P21333	1	0.7	1.11	0.0034	280741.3	HOMO SAPIENS	FLNA_HUMAN Filamin-A
negative	hIP26-01	[125]		P30050	1	9.7	1.09	0.0013	17818.7	HOMO SAPIENS	RL12_HUMAN 60S ribosomal protein L12
negative	hIP26-01	[126]		Q86V81	1	5.4	1.03	0.0077	26888.1	HOMO SAPIENS	THOC4_HUMAN THO complex subunit 4
negative	hIP26-01	[127]		P26373	1	6.2	1	0.0012	24261.7	HOMO SAPIENS	RL13_HUMAN 60S ribosomal protein L13
negative	hIP26-01	[128]		P11908	1	5.3	0.97	0.0088	34769.4	HOMO SAPIENS	PRPS2_HUMAN Ribose-phosphate pyrophosphokinase 2
negative	hIP26-01	[129]		Q14574	1	3.7	0.86	0.0034	99969.9	HOMO SAPIENS	DSC3_HUMAN Desmocollin-3 precursor
negative	hIP26-01	[12]		P19338	9	18.7	5.44	5e-09	76615	HOMO SAPIENS	NUCL_HUMAN Nucleolin
negative	hIP26-01	[130]		Q09161	1	2.7	0.68	0.0057	91840.3	HOMO SAPIENS	NCBP1_HUMAN Nuclear cap-binding protein subunit 1
negative	hIP26-01	[131]		[-P23381]	1	1.9	0.68	0.0099	53165.9	HOMO SAPIENS	SYWC_HUMAN Tryptophanyl-tRNA synthetase, cytoplasmic
negative	hIP26-01	[132]		P32119	1	5.6	0.54	0.0065	21892.1	HOMO SAPIENS	PRDX2_HUMAN Peroxiredoxin-2
negative	hIP26-01	[133]		Q8N163	1	1.4	0.47	0.0027	102902.4	HOMO SAPIENS	K1967_HUMAN Protein KIAA1967
negative	hIP26-01	[13]		Q00839	9	16.1	4.95	1e-07	90514.1	HOMO SAPIENS	HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U
negative	hIP26-01	[14]		Q15750	10	34.7	3.87	3.8e-06	54644.6	HOMO SAPIENS	TAB1_HUMAN Mitogen-activated protein kinase kinase kinase 7-interacting protein 1
negative	hIP26-01	[15-1]	5	P11142	6	12.5	4.59	2.5e-07	70898.7	HOMO SAPIENS	HSP7C_HUMAN Heat shock cognate 71 kDa protein
negative	hIP26-01	[15-2]	1	P17066	3	5.9	3.15	3.9e-06	71028.7	HOMO SAPIENS	HSP76_HUMAN Heat shock 70 kDa protein 6
negative	hIP26-01	[15-3]	1	P54652	2	3.4	2.76	9.3e-06	70021.5	HOMO SAPIENS	HSP72_HUMAN Heat shock-related 70 kDa protein 2
negative	hIP26-01	[15]		P08107	9	19.3	4.45	2.7e-07	70052.8	HOMO SAPIENS	HSP71_HUMAN Heat shock 70 kDa protein 1
negative	hIP26-01	[16]		P54105	7	56.1	5.1	4.7e-07	26215.5	HOMO SAPIENS	ICLN_HUMAN Methylosome subunit pICln
negative	hIP26-01	[17]		P61978	7	27.9	4.87	4.5e-07	50976.7	HOMO SAPIENS	HNRPK_HUMAN Heterogeneous nuclear ribonucleoprotein K
negative	hIP26-01	[18]		Q01804	12	17.2	3.28	3.8e-06	124045.5	HOMO SAPIENS	OTUD4_HUMAN OTU domain-containing protein 4
negative	hIP26-01	[19]		Q9Y6Y0	8	20.6	4.18	2e-07	71730.1	HOMO SAPIENS	NS1BP_HUMAN Influenza virus NS1A-binding protein
negative	hIP26-01	[1]		P52732	59	53.9	5.73	4.4e-09	119160	HOMO SAPIENS	KIF11_HUMAN Kinesin-like protein KIF11
negative	hIP26-01	[20-1]	1	P52597	3	10.6	2.73	5.4e-05	45672.3	HOMO SAPIENS	HNRPF_HUMAN Heterogeneous nuclear ribonucleoprotein F
negative	hIP26-01	[20]		P31943	6	17.4	4.87	8.4e-07	49229.9	HOMO SAPIENS	HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H
negative	hIP26-01	[21-1]	2	Q9Y2H1	3	7.5	2.07	2e-04	54003.3	HOMO SAPIENS	ST38L_HUMAN Serine/threonine-protein kinase 38-like
negative	hIP26-01	[21]		Q15208	8	27.3	4.09	5.1e-07	54190.7	HOMO SAPIENS	STK38_HUMAN Serine/threonine-protein kinase 38
negative	hIP26-01	[22-1]	1	Q14681	2	16	4.75	1.5e-07	28586.4	HOMO SAPIENS	KCTD2_HUMAN BTB/POZ domain-containing protein KCTD2
negative	hIP26-01	[22]		Q9NXV2	7	50.4	4.75	1.5e-07	26092.8	HOMO SAPIENS	KCTD5_HUMAN BTB/POZ domain-containing protein KCTD5
negative	hIP26-01	[23]		P06748	5	42.2	5.64	1.5e-09	32575.3	HOMO SAPIENS	NPM_HUMAN Nucleophosmin
negative	hIP26-01	[24]		O75533	11	14.9	2.16	0.00022	145816.7	HOMO SAPIENS	SF3B1_HUMAN Splicing factor 3B subunit 1
negative	hIP26-01	[25]		Q9Y2W1	10	15.5	2.53	3.6e-05	108666.6	HOMO SAPIENS	TR150_HUMAN Thyroid hormone receptor-associated protein 3
negative	hIP26-01	[26]		O75165	5	3.4	5.03	1.4e-08	254422.1	HOMO SAPIENS	DNJCD_HUMAN DnaJ homolog subfamily C member 13
negative	hIP26-01	[27]		Q9NYF8	10	10.8	2.21	0.00011	106122.9	HOMO SAPIENS	BCLF1_HUMAN Bcl-2-associated transcription factor 1
negative	hIP26-01	[28]		Q13435	5	9.4	3.59	1.4e-05	97657.5	HOMO SAPIENS	SF3B2_HUMAN Splicing factor 3B subunit 2
negative	hIP26-01	[29]		P52272	9	16.7	2.54	1.9e-05	77516.4	HOMO SAPIENS	HNRPM_HUMAN Heterogeneous nuclear ribonucleoprotein M
negative	hIP26-01	[2]		O14744	25	38.3	4.91	1.5e-07	72684.5	HOMO SAPIENS	ANM5_HUMAN Protein arginine N-methyltransferase 5
negative	hIP26-01	[30]		Q9NZI8	6	14.7	3.31	3.1e-06	63457	HOMO SAPIENS	IF2B1_HUMAN Insulin-like growth factor 2 mRNA-binding protein 1
negative	hIP26-01	[31]		Q9BRS2	6	15.7	3.42	2.7e-06	65583.5	HOMO SAPIENS	RIOK1_HUMAN Serine/threonine-protein kinase RIO1
negative	hIP26-01	[32]		Q8IWX8	8	14.8	2.21	0.00015	103573.9	HOMO SAPIENS	CHERP_HUMAN Calcium homeostasis endoplasmic reticulum protein
negative	hIP26-01	[33]		P05388	5	18.3	3.97	7.8e-08	34273.8	HOMO SAPIENS	RLA0_HUMAN 60S acidic ribosomal protein P0
negative	hIP26-01	[34]		P05387	3	40.9	5.55	8.8e-08	11665	HOMO SAPIENS	RLA2_HUMAN 60S acidic ribosomal protein P2
negative	hIP26-01	[35]		O43143	4	6.4	3.62	1.2e-05	90933.6	HOMO SAPIENS	DHX15_HUMAN Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15
negative	hIP26-01	[36]		P04264	4	7.1	3.09	6.4e-05	66018.2	HOMO SAPIENS	K2C1_HUMAN Keratin, type II cytoskeletal 1
negative	hIP26-01	[37]		Q9Y657	7	42.4	2.15	0.00012	29600.8	HOMO SAPIENS	SPIN1_HUMAN Spindlin-1
negative	hIP26-01	[38]		P14866	4	13.8	3.63	7.7e-06	60187.8	HOMO SAPIENS	HNRPL_HUMAN Heterogeneous nuclear ribonucleoprotein L
negative	hIP26-01	[39]		P62913	4	24.2	3.74	5.3e-06	20252.6	HOMO SAPIENS	RL11_HUMAN 60S ribosomal protein L11
negative	hIP26-01	[3]		P98175	25	31.6	4.41	5.3e-07	103460.3	HOMO SAPIENS	RBM10_HUMAN RNA-binding protein 10
negative	hIP26-01	[40]		P09651	4	13.7	3.5	3.1e-06	38846.1	HOMO SAPIENS	ROA1_HUMAN Heterogeneous nuclear ribonucleoprotein A1
negative	hIP26-01	[41]		P84090	5	38.5	2.97	3.1e-06	12259.1	HOMO SAPIENS	ERH_HUMAN Enhancer of rudimentary homolog
negative	hIP26-01	[42]		Q16630	3	7.1	4.35	4e-07	59210.3	HOMO SAPIENS	CPSF6_HUMAN Cleavage and polyadenylation specificity factor subunit 6
negative	hIP26-01	[43]		P62269	4	26.3	3.4	9.3e-07	17718.8	HOMO SAPIENS	RS18_HUMAN 40S ribosomal protein S18
negative	hIP26-01	[44]		P61247	3	12.1	3.87	2.1e-06	29945.2	HOMO SAPIENS	RS3A_HUMAN 40S ribosomal protein S3a
negative	hIP26-01	[45]		Q9Y3B4	2	20.8	4.29	4.6e-06	14585	HOMO SAPIENS	PM14_HUMAN Pre-mRNA branch site protein p14
negative	hIP26-01	[46-1]	2	O60506	3	7.4	1.08	0.0024	69603.2	HOMO SAPIENS	HNRPQ_HUMAN Heterogeneous nuclear ribonucleoprotein Q
negative	hIP26-01	[46]		O43390	3	5.7	3.2	1.8e-05	70943.6	HOMO SAPIENS	HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R
negative	hIP26-01	[47]		Q9UMS4	3	13.9	3.1	1e-05	55181.3	HOMO SAPIENS	PRP19_HUMAN Pre-mRNA-processing factor 19
negative	hIP26-01	[48]		O15042	3	3.3	3.02	8.7e-06	118292.9	HOMO SAPIENS	SR140_HUMAN U2-associated protein SR140
negative	hIP26-01	[49]		P38159	4	12.8	2.53	5.2e-05	42332.2	HOMO SAPIENS	HNRPG_HUMAN Heterogeneous nuclear ribonucleoprotein G
negative	hIP26-01	[4]		Q15393	21	23.3	5.01	1.4e-07	135578.5	HOMO SAPIENS	SF3B3_HUMAN Splicing factor 3B subunit 3
negative	hIP26-01	[50]		Q9P2R3	3	5.1	3.4	2.3e-06	128400.4	HOMO SAPIENS	ANFY1_HUMAN Ankyrin repeat and FYVE domain-containing protein 1
negative	hIP26-01	[51]		P62829	2	27.1	4.59	1.5e-07	14865.6	HOMO SAPIENS	RL23_HUMAN 60S ribosomal protein L23
negative	hIP26-01	[52]		P62847	2	20.3	3.9	4.1e-07	15423.3	HOMO SAPIENS	RS24_HUMAN 40S ribosomal protein S24
negative	hIP26-01	[53]		Q96I25	4	21.4	2.46	4.4e-05	44961.9	HOMO SAPIENS	SPF45_HUMAN Splicing factor 45
negative	hIP26-01	[54]		Q8WWY3	3	10.6	2.75	7.8e-06	55456.5	HOMO SAPIENS	PRP31_HUMAN U4/U6 small nuclear ribonucleoprotein Prp31
negative	hIP26-01	[55]		Q99417	3	45.6	2.72	2.6e-05	11966.8	HOMO SAPIENS	MYCBP_HUMAN C-Myc-binding protein
negative	hIP26-01	[56]		P22626	3	9.6	2.23	0.00041	37430	HOMO SAPIENS	ROA2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1
negative	hIP26-01	[57]		P62841	1	13.1	6.26	2.5e-08	17040.3	HOMO SAPIENS	RS15_HUMAN 40S ribosomal protein S15
negative	hIP26-01	[58]		P05141	2	8.4	3.45	5.8e-05	32895.6	HOMO SAPIENS	ADT2_HUMAN ADP/ATP translocase 2
negative	hIP26-01	[59]		P04908	2	21.5	3.77	1.3e-06	14135.6	HOMO SAPIENS	H2A1B_HUMAN Histone H2A type 1-B
negative	hIP26-01	[5]		O75688	18	45.9	4.19	1.9e-06	52643.1	HOMO SAPIENS	PPM1B_HUMAN Protein phosphatase 1B
negative	hIP26-01	[60]		Q07021	2	14.9	3.24	6.5e-06	31362.5	HOMO SAPIENS	C1QBP_HUMAN Complement component 1 Q subcomponent-binding protein, mitochondrial precursor
negative	hIP26-01	[61]		P62249	4	27.4	2	3.8e-05	16445.5	HOMO SAPIENS	RS16_HUMAN 40S ribosomal protein S16
negative	hIP26-01	[62]		P62241	2	13.5	2.74	9.1e-05	24205.4	HOMO SAPIENS	RS8_HUMAN 40S ribosomal protein S8
negative	hIP26-01	[63]		P07910	2	7.5	2.7	4.5e-05	33670.3	HOMO SAPIENS	HNRPC_HUMAN Heterogeneous nuclear ribonucleoproteins C1/C2
negative	hIP26-01	[64]		P83731	2	13.4	3.17	1.7e-05	17779.1	HOMO SAPIENS	RL24_HUMAN 60S ribosomal protein L24
negative	hIP26-01	[65]		Q96HS1	3	10.7	1.88	0.0038	32004.7	HOMO SAPIENS	PGAM5_HUMAN Phosphoglycerate mutase family member 5 precursor
negative	hIP26-01	[66]		Q8N5C8	2	4.5	2.99	4.2e-06	78653.5	HOMO SAPIENS	TAB3_HUMAN Mitogen-activated protein kinase kinase kinase 7-interacting protein 3
negative	hIP26-01	[67]		O43318	2	3.6	2.74	2.1e-05	67196.7	HOMO SAPIENS	M3K7_HUMAN Mitogen-activated protein kinase kinase kinase 7
negative	hIP26-01	[68]		Q8NCE2	3	6.9	1.67	0.00043	72204	HOMO SAPIENS	MTMRE_HUMAN Myotubularin-related protein 14
negative	hIP26-01	[69]		Q5W0B1	3	4.7	1.94	0.00022	81117.2	HOMO SAPIENS	CM007_HUMAN RING finger protein C13orf7
negative	hIP26-01	[6]		P23588	18	36	4.62	6.8e-08	69224.7	HOMO SAPIENS	IF4B_HUMAN Eukaryotic translation initiation factor 4B
negative	hIP26-01	[70]		Q08211	1	1.3	4.66	7.8e-08	140959.7	HOMO SAPIENS	DHX9_HUMAN ATP-dependent RNA helicase A
negative	hIP26-01	[71]		P15880	3	12.3	2.05	7e-05	31324.7	HOMO SAPIENS	RS2_HUMAN 40S ribosomal protein S2
negative	hIP26-01	[72]		P68104	3	11	1.68	0.00061	50141.3	HOMO SAPIENS	EF1A1_HUMAN Elongation factor 1-alpha 1
negative	hIP26-01	[73]		P62995	1	5.6	4.2	4.3e-07	33665.9	HOMO SAPIENS	TRA2B_HUMAN Splicing factor, arginine/serine-rich 10
negative	hIP26-01	[74]		P09661	2	10.2	2.83	2.4e-06	28415.8	HOMO SAPIENS	RU2A_HUMAN U2 small nuclear ribonucleoprotein A'
negative	hIP26-01	[75]		P08708	1	16.3	4.14	1.3e-07	15550.3	HOMO SAPIENS	RS17_HUMAN 40S ribosomal protein S17
negative	hIP26-01	[76]		Q12905	1	3.6	3.86	1.1e-06	43062.5	HOMO SAPIENS	ILF2_HUMAN Interleukin enhancer-binding factor 2
negative	hIP26-01	[77]		P62318	2	24.6	2.19	0.00035	13916.4	HOMO SAPIENS	SMD3_HUMAN Small nuclear ribonucleoprotein Sm D3
negative	hIP26-01	[78]		P84103	2	18.3	2.18	3.4e-05	19329.8	HOMO SAPIENS	SFRS3_HUMAN Splicing factor, arginine/serine-rich 3
negative	hIP26-01	[79]		P35527	3	11.2	1.26	0.0024	62129.9	HOMO SAPIENS	K1C9_HUMAN Keratin, type I cytoskeletal 9
negative	hIP26-01	[7]		Q9BQA1	15	59.6	4.77	1.8e-07	36724.7	HOMO SAPIENS	MEP50_HUMAN Methylosome protein 50
negative	hIP26-01	[80]		O60814	2	11.9	2.19	5.8e-05	13890.3	HOMO SAPIENS	H2B1K_HUMAN Histone H2B type 1-K
negative	hIP26-01	[8-1]	3	P68371	16	57.1	3.31	3.3e-06	49831.5	HOMO SAPIENS	TBB2C_HUMAN Tubulin beta-2C chain
negative	hIP26-01	[81]		P23396	2	14.8	2.23	2.7e-05	26688.6	HOMO SAPIENS	RS3_HUMAN 40S ribosomal protein S3
negative	hIP26-01	[8-2]	2	Q13885	13	47.9	3.52	5.5e-06	49907.4	HOMO SAPIENS	TBB2A_HUMAN Tubulin beta-2A chain
negative	hIP26-01	[82]		P62701	2	9.9	1.83	2e-04	29598	HOMO SAPIENS	RS4X_HUMAN 40S ribosomal protein S4, X isoform
negative	hIP26-01	[8-3]	2	Q9BVA1	13	47.9	3.52	5.5e-06	49953.5	HOMO SAPIENS	TBB2B_HUMAN Tubulin beta-2B chain
negative	hIP26-01	[83]		Q13595	1	5	3.18	1.1e-05	32688.9	HOMO SAPIENS	TRA2A_HUMAN Transformer-2 protein homolog
negative	hIP26-01	[8-4]	2	P04350	12	44.8	3.31	3.3e-06	49586.2	HOMO SAPIENS	TBB4_HUMAN Tubulin beta-4 chain
negative	hIP26-01	[84]		O75934	2	16	1.8	0.001	26131.7	HOMO SAPIENS	BCAS2_HUMAN Breast carcinoma-amplified sequence 2
negative	hIP26-01	[8-5]	1	Q13509	8	24.7	3.52	5.5e-06	50433.2	HOMO SAPIENS	TBB3_HUMAN Tubulin beta-3 chain
negative	hIP26-01	[85]		Q86U42	1	3.6	3.11	6.9e-06	32749.3	HOMO SAPIENS	PABP2_HUMAN Polyadenylate-binding protein 2
negative	hIP26-01	[8-6]	1	Q99867	4	15	3.2	3.3e-06	48435	HOMO SAPIENS	TBB4Q_HUMAN Tubulin beta-4q chain
negative	hIP26-01	[86]		O43809	2	10.6	1.89	0.00012	26227.5	HOMO SAPIENS	CPSF5_HUMAN Cleavage and polyadenylation specificity factor subunit 5
negative	hIP26-01	[87]		Q99873	1	3	2.77	2e-05	41515.9	HOMO SAPIENS	ANM1_HUMAN Protein arginine N-methyltransferase 1
negative	hIP26-01	[88]		P05386	1	14	2.75	7e-06	11514	HOMO SAPIENS	RLA1_HUMAN 60S acidic ribosomal protein P1
negative	hIP26-01	[89]		P48643	1	3	2.74	4.4e-05	59671.6	HOMO SAPIENS	TCPE_HUMAN T-complex protein 1 subunit epsilon
negative	hIP26-01	[8]		P07437	17	59.9	3.7	1.8e-06	49671.3	HOMO SAPIENS	TBB5_HUMAN Tubulin beta chain
negative	hIP26-01	[90]		O60256	2	10.6	1.36	0.0022	40926.1	HOMO SAPIENS	KPRB_HUMAN Phosphoribosyl pyrophosphate synthetase-associated protein 2
negative	hIP26-01	[9-1]	1	Q13310	7	15.1	4.22	1.8e-06	70783.5	HOMO SAPIENS	PABP4_HUMAN Polyadenylate-binding protein 4
negative	hIP26-01	[91]		O75494	1	6.1	2.69	2.9e-05	31300.8	HOMO SAPIENS	FUSIP_HUMAN FUS-interacting serine-arginine-rich protein 1
negative	hIP26-01	[92]		P46821	2	1.1	1.68	0.00028	270622.5	HOMO SAPIENS	MAP1B_HUMAN Microtubule-associated protein 1B
negative	hIP26-01	[93]		P62750	1	8.3	2.61	3.4e-05	17695.2	HOMO SAPIENS	RL23A_HUMAN 60S ribosomal protein L23a
